DepartmentKey,Address,City,County,DepartmentName,DepartmentSpecialty,DepartmentType,PostalCode,CensusTract
8204,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8205,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8206,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8207,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8208,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8209,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8210,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8211,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8212,1500 SW 10th Ave,Topeka,SHAWNEE,POST SURG OBSERVATION,*Unspecified,,66604,20177003603.0
8213,,,,,,,,
8214,,,,,,,,
8219,,,*Unspecified,901 INT MED CARE MGMT,*Unspecified,,,
8220,,,*Unspecified,*Unspecified,*Unspecified,*Unspecified,,
8221,,,*Unspecified,*Unspecified,*Unspecified,*Unspecified,,
8222,3707 SW 6TH AVE,TOPEKA,SHAWNEE,,,,66606-2084,
8223,,,*Unspecified,GENERIC EXTERNAL DATA DEPARTMENT,Radiology,,,
8224,909 Mulvane St,TOPEKA,SHAWNEE,909 INTENSIVIST LAB,Lab,,66606-1677,
8225,920 SW Lane St Ste 200,Topeka,SHAWNEE,EXCELLENT PRE-POST,Otolaryngology,OR,66606,20177000500.0
8226,,,*Unspecified,823 4TH FL CARE MGMT,*Unspecified,,,
8227,,,*Unspecified,823 3RD FL CARE MGMT,*Unspecified,,,
8228,,,*Unspecified,*Unspecified,*Unspecified,*Unspecified,,
8229,7200 Uxbridge Circle,TOPEKA,SHAWNEE,ALDERSGATE VILLAGE HOME PLUS,,,66614,20177003603.0
8230,3520 SW 6TH AVE,TOPEKA,*Unspecified,,,,66606-2806,
8231,1615 SW 8th Avenue,Topeka,SHAWNEE,SLEEP CENTER,Sleep Medicine,HOD,66606,20177000500.0
8232,920 SW Lane St Ste 200,Topeka,SHAWNEE,EXCELLENT PRE-POST,Otolaryngology,OR,66606,20177000500.0
8233,1600 Community Dr,SENECA,NEMAHA,Ag Partners Corporate Health,,,66538,20131480300.0
8234,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8235,,,*Unspecified,*Unspecified,*Unspecified,*Unspecified,,
8236,1829 College Ave,MANHATTAN,RILEY,MANHATTAN SURGICAL HOSPITAL,,,66502,20161000900.0
8237,901 S Kansas Ave,TOPEKA,SHAWNEE,HEALTHQUEST HEALTH CENTER,,,66612,20177000500.0
8238,901 S Kansas Ave,TOPEKA,SHAWNEE,HEALTHQUEST OUTREACH DRAW CENTER,,,66612,20177000500.0
8239,5375 SW 7th St,TOPEKA,SHAWNEE,GENTIVA HOSPICE,,,66606,20177000500.0
8240,3408 SE 29th St,TOPEKA,SHAWNEE,FRESENIUS KIDNEY CARE - EAST,,,66605,20177003001.0
8241,1205 SW 29th Redwood Apt 530,TOPEKA,SHAWNEE,MEADOWLARK HILLS HOME HEALTH AT BREWSTER,,,66611,20177002800.0
8242,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8243,4505 NW Fielding Rd,TOPEKA,SHAWNEE,BARIATRICS NORTH FIELD,Bariatrics,,66618,20177000700.0
8244,1516 SW 6th Ave,TOPEKA,SHAWNEE,SV WORKCARE,Occupational Medicine,,66606-1696,
8245,1516 SW 6th Ave,TOPEKA,SHAWNEE,WORKCARE BILLING,Occupational Medicine,,66606-1696,
8246,,,*Unspecified,WORKCARE EMPORIA,Occupational Medicine,,,
8247,601 Corporate Veiw Rd Suite 200,TOPEKA,SHAWNEE,WORKCARE CORPORATE,Occupational Medicine,,66615-1245,
8248,1516 SW 6th Ave,TOPEKA,SHAWNEE,WORKCARE LAB,*Unspecified,,66606-1696,
8249,1516 SW 6th Ave,TOPEKA,SHAWNEE,,,,66606-1696,
8250,1500 SW 10th Avenue,TOPEKA,SHAWNEE,,,,66604,20177003603.0
8251,1516 SW 6th Ave,TOPEKA,SHAWNEE,,,,66606-1696,
8252,1504 SW 8th,TOPEKA,SHAWNEE,WORKCARE BUSINESS OFC,*Unspecified,,66605,20177003001.0
8253,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8254,1500 SW 10th Ave,Topeka,SHAWNEE,INTERMEDIATE CARE,*Unspecified,,66604,20177003603.0
8255,823 SW Mulvane,TOPEKA,SHAWNEE,AMB CARE PHARMACY,*Unspecified,,66606,20177000500.0
8256,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8257,823 SW Mulvane,TOPEKA,SHAWNEE,SV WELLPOWER,Lab,,66606,20177000500.0
8258,4019 SW 10th Ave,TOPEKA,SHAWNEE,SV WELLPOWER,Internal Medicine,,66604,20177003603.0
8259,4019 SW 10th Ave,TOPEKA,SHAWNEE,,,,66604,20177003603.0
8260,4019 SW 10th Ave,TOPEKA,SHAWNEE,,,,66604,20177003603.0
8261,2909 SE Walnut Drive,TOPEKA,SHAWNEE,CROCO CARE MANAGEMENT,Care Management,,66605,20177003001.0
8262,6725 SW 29th St,TOPEKA,SHAWNEE,URISH CARE MANAGEMENT,Care Management,,66614,20177003603.0
8263,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8264,,,*Unspecified,*Unspecified,*Unspecified,*Unspecified,,
8265,407 E Wyandotte St,MERIDEN,JEFFERSON,MERIDEN CARE MGNT,*Unspecified,,66512,20177003302.0
8266,1130 N Kansas Ave,TOPEKA,SHAWNEE,NOTO CLINIC CARE MGNT,*Unspecified,,66608,20177000700.0
8267,209 W Jefferson St,OSKALOOSA,JEFFERSON,OSKALOOSA CARE MGNT,*Unspecified,,66066,20087020300.0
8268,601 SW Corporate View Rd Suite 200,TOPEKA,SHAWNEE,CORP VIEW CARE MGNT,*Unspecified,,66615-1245,
8269,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8270,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8271,,,*Unspecified,*Unspecified,*Unspecified,*Unspecified,,
8272,,,*Unspecified,*Unspecified,*Unspecified,*Unspecified,,
8273,1133 College Ave Bldg E,MANHATTAN,RILEY,MANHATTAN INF DISEASE,Infectious Diseases,,66502,20161000900.0
8274,1500 SW 10th Ave,Topeka,SHAWNEE,RAPID RESPONSE TEAM,*Unspecified,,66604,20177003603.0
8275,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8276,2860 SW Mission Woods Dr,TOPEKA,SHAWNEE,MISSION WOODS DERM,Dermatology,,66614,20177003603.0
8277,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8278,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8279,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8280,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8281,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8282,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8283,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8284,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8285,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8286,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8287,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8288,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8289,823 SW Mulvane Ste 101,Topeka,SHAWNEE,PAIN CLINIC,Pain Medicine,HOD,66606,20177000500.0
8290,1119 SW Gage Blvd,Topeka,*Unspecified,ST. FRANCIS FAMILY MEDICINE - FLEMING PLACE,,,66604,20177003603.0
8291,508 Union St,OSKALOOSA,JEFFERSON,RESTWELL HOME PLUS,,,66066,20087020300.0
8292,,,*Unspecified,*Unspecified,*Unspecified,*Unspecified,,
8293,708 Oregon St.,HIAWATHA,BROWN,ST CROIX HOSPICE - HIAWATHA,,,66434,20013980700.0
8294,5835 SW 29th St. Ste 200,TOPEKA,SHAWNEE,ST CROIX HOSPICE - TOPEKA,,,66614,20177003603.0
8295,3314 SW Front St,TOPEKA,SHAWNEE,OAKLEY PLACE #3,,,66606,20177000500.0
8296,2301 NW Furman Road,TOPEKA,SHAWNEE,Highland Medical Laboratory,,,66618,20177000700.0
8297,1600 Community Dr,SENECA,NEMAHA,J-SIX CORPORATE WELLNESS,,,66538,20131480300.0
8298,211 East Main St,CARBONDALE,OSAGE,CARBONDALE CARE MGMT,*Unspecified,,66414,20139010100.0
8299,131 W Market St Ste B,OSAGE CITY,OSAGE,OSAGE CARE MANAGEMENT,Care Management,,66523,20139010400.0
8300,423 Main Street,ROSSVILLE,SHAWNEE,ROSSVILLE CARE MGNT,*Unspecified,,66533,20085982800.0
8301,1704 Commercial Circle,WAMEGO,POTTAWATOMIE,WAMEGO CARE MANAGEMENT,Care Management,,66547,20149000200.0
8302,1414 SW 8th Ave,Topeka,*Unspecified,CC HEMATOLOGY ONCOLOGY,Hematology and Oncology,,66606,20177000500.0
8303,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
8304,1500 SW 10th Ave,Topeka,SHAWNEE,INTERMEDIATE CARE,*Unspecified,,66604,20177003603.0
8305,1500 SW 10th Ave,Topeka,SHAWNEE,INTERMEDIATE CARE,*Unspecified,,66604,20177003603.0
8306,1500 SW 10th Ave,Topeka,SHAWNEE,INTERMEDIATE CARE,*Unspecified,,66604,20177003603.0
8307,1500 SW 10th Ave,Topeka,SHAWNEE,INTERMEDIATE CARE,*Unspecified,,66604,20177003603.0
8308,1500 SW 10th Ave,Topeka,SHAWNEE,INTERMEDIATE CARE,*Unspecified,,66604,20177003603.0
8309,1500 SW 10th Ave,Topeka,SHAWNEE,INTERMEDIATE CARE,*Unspecified,,66604,20177003603.0
8310,1301 W 12th,EMPORIA,LYON,EMPORIA PULMONARY,Pulmonology,,66801,20111000300.0
8311,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8312,,,,,,,,
8314,,,,,,,,
8315,,,,,,,,
8316,,,,,,,,
8318,,,,,,,,
8320,,,,,,,,
8321,,,,,,,,
8322,,,,,,,,
8324,,,,,,,,
8325,,,,,,,,
8326,,,,,,,,
8328,,,,,,,,
8329,,,,,,,,
8331,,,,,,,,
8332,,,,,,,,
8333,,,,,,,,
8334,,,,,,,,
8336,,,,,,,,
8340,,,,,,,,
8341,,,,,,,,
8343,,,,,,,,
8345,,,,,,,,
8347,,,,,,,,
8348,,,,,,,,
8349,,,,,,,,
8350,,,,,,,,
8351,,,,,,,,
8352,,,,,,,,
8353,,,,,,,,
8355,,,,,,,,
8356,,,,,,,,
8357,,,,,,,,
8358,,,,,,,,
8359,,,,,,,,
8362,,,,,,,,
8363,,,,,,,,
8364,,,,,,,,
8365,,,,,,,,
8366,,,,,,,,
8367,,,,,,,,
8368,,,,,,,,
8369,,,,,,,,
8370,,,,,,,,
8371,,,,,,,,
8372,,,,,,,,
8373,,,,,,,,
8375,,,,,,,,
8376,,,,,,,,
8377,,,,,,,,
8378,,,,,,,,
8380,,,,,,,,
8381,,,,,,,,
8382,,,,,,,,
8385,,,,,,,,
8386,,,,,,,,
8387,,,,,,,,
8388,,,,,,,,
8389,,,,,,,,
8390,,,,,,,,
8392,,,,,,,,
8393,,,,,,,,
8397,,,,,,,,
8398,,,,,,,,
8399,,,,,,,,
8400,,,,,,,,
8402,,,,,,,,
8403,,,,,,,,
8405,,,,,,,,
8407,,,,,,,,
8408,,,,,,,,
8409,,,,,,,,
8410,,,,,,,,
8411,,,,,,,,
8412,,,,,,,,
8414,,,,,,,,
8415,,,,,,,,
8416,,,,,,,,
8417,,,,,,,,
8418,,,,,,,,
8420,,,,,,,,
8422,,,,,,,,
8423,,,,,,,,
8424,,,,,,,,
8425,,,,,,,,
8427,,,,,,,,
8428,,,,,,,,
8429,,,,,,,,
8430,,,,,,,,
8431,,,,,,,,
8432,,,,,,,,
8434,,,,,,,,
8435,,,,,,,,
8436,,,,,,,,
8437,,,,,,,,
8438,,,,,,,,
8439,,,,,,,,
8440,,,,,,,,
8441,,,,,,,,
8443,,,,,,,,
8444,,,,,,,,
8445,,,,,,,,
8446,,,,,,,,
8447,,,,,,,,
8448,,,,,,,,
8449,,,,,,,,
8450,,,,,,,,
8452,,,,,,,,
8453,,,,,,,,
8456,,,,,,,,
8457,,,,,,,,
8459,,,,,,,,
8460,,,,,,,,
8461,,,,,,,,
8462,,,,,,,,
8463,,,,,,,,
8464,,,,,,,,
8465,,,,,,,,
8468,,,,,,,,
8470,,,,,,,,
8471,,,,,,,,
8472,,,,,,,,
8474,,,,,,,,
8475,,,,,,,,
8476,,,,,,,,
8477,,,,,,,,
8478,,,,,,,,
8479,,,,,,,,
8480,,,,,,,,
8482,,,,,,,,
8483,,,,,,,,
8484,,,,,,,,
8485,,,,,,,,
8486,,,,,,,,
8487,,,,,,,,
8488,,,,,,,,
8489,,,,,,,,
8490,,,,,,,,
8491,,,,,,,,
8492,,,,,,,,
8493,,,,,,,,
8494,,,,,,,,
8498,,,,,,,,
8499,,,,,,,,
8500,,,,,,,,
8501,,,,,,,,
8502,,,,,,,,
8503,,,,,,,,
8504,,,,,,,,
8506,,,,,,,,
8507,,,,,,,,
8508,,,,,,,,
8509,,,,,,,,
8511,,,,,,,,
8512,,,,,,,,
8513,,,,,,,,
8515,,,,,,,,
8516,,,,,,,,
8517,,,,,,,,
8518,,,,,,,,
8519,,,,,,,,
8522,,,,,,,,
8523,,,,,,,,
8525,,,,,,,,
8526,,,,,,,,
8527,,,,,,,,
8528,,,,,,,,
8529,,,,,,,,
8530,,,,,,,,
8531,,,,,,,,
8532,,,,,,,,
8533,,,,,,,,
8534,,,,,,,,
8535,,,,,,,,
8537,,,,,,,,
8538,,,,,,,,
8539,,,,,,,,
8540,,,,,,,,
8542,,,,,,,,
8543,,,,,,,,
8544,,,,,,,,
8545,,,,,,,,
8548,,,,,,,,
8549,,,,,,,,
8550,,,,,,,,
8551,,,,,,,,
8553,,,,,,,,
8554,,,,,,,,
8555,,,,,,,,
8556,,,,,,,,
8559,,,,,,,,
8560,,,,,,,,
8562,,,,,,,,
8563,,,,,,,,
8564,,,,,,,,
8565,,,,,,,,
8566,,,,,,,,
8567,,,,,,,,
8568,,,,,,,,
8569,,,,,,,,
8570,,,,,,,,
8571,,,,,,,,
8574,,,,,,,,
8575,,,,,,,,
8576,,,,,,,,
8577,,,,,,,,
8578,,,,,,,,
8579,,,,,,,,
8581,,,,,,,,
8582,,,,,,,,
8583,,,,,,,,
8584,,,,,,,,
8585,,,,,,,,
8586,,,,,,,,
8587,,,,,,,,
8588,,,,,,,,
8589,,,,,,,,
8590,,,,,,,,
8591,,,,,,,,
8592,,,,,,,,
8593,,,,,,,,
8594,,,,,,,,
8595,,,,,,,,
8596,,,,,,,,
8597,,,,,,,,
8598,,,,,,,,
8599,,,,,,,,
8601,,,,,,,,
8602,,,,,,,,
8603,,,,,,,,
8604,,,,,,,,
8606,,,,,,,,
8607,,,,,,,,
8609,,,,,,,,
8610,,,,,,,,
8611,,,,,,,,
8612,,,,,,,,
8613,,,,,,,,
8614,,,,,,,,
8616,,,,,,,,
8617,,,,,,,,
8618,,,,,,,,
8620,,,,,,,,
8622,,,,,,,,
8623,,,,,,,,
8624,,,,,,,,
8625,,,,,,,,
8626,,,,,,,,
8627,,,,,,,,
8628,,,,,,,,
8629,,,,,,,,
8630,,,,,,,,
8631,,,,,,,,
8632,,,,,,,,
8633,,,,,,,,
8634,,,,,,,,
8635,,,,,,,,
8636,,,,,,,,
8637,,,,,,,,
8638,,,,,,,,
8639,,,,,,,,
8641,,,,,,,,
8642,,,,,,,,
8643,,,,,,,,
8644,,,,,,,,
8645,,,,,,,,
8646,,,,,,,,
8647,,,,,,,,
8648,,,,,,,,
8649,,,,,,,,
8650,,,,,,,,
8651,,,,,,,,
8652,,,,,,,,
8653,,,,,,,,
8654,,,,,,,,
8655,,,,,,,,
8657,,,,,,,,
8658,,,,,,,,
8659,,,,,,,,
8660,,,,,,,,
8661,,,,,,,,
8662,,,,,,,,
8663,,,,,,,,
8665,,,,,,,,
8668,,,,,,,,
8669,,,,,,,,
8670,,,,,,,,
8671,,,,,,,,
8672,,,,,,,,
8673,,,,,,,,
8674,,,,,,,,
8675,,,,,,,,
8676,,,,,,,,
8678,,,,,,,,
8679,,,,,,,,
8680,,,,,,,,
8681,,,,,,,,
8682,,,,,,,,
8683,,,,,,,,
8684,,,,,,,,
8685,,,,,,,,
8686,,,,,,,,
8687,,,,,,,,
8688,,,,,,,,
8689,,,,,,,,
8690,,,,,,,,
8693,,,,,,,,
8695,,,,,,,,
8696,,,,,,,,
8697,,,,,,,,
8698,,,,,,,,
8699,,,,,,,,
8700,,,,,,,,
8701,,,,,,,,
8702,,,,,,,,
8703,,,,,,,,
8704,,,,,,,,
8705,,,,,,,,
8706,,,,,,,,
8707,,,,,,,,
8708,,,,,,,,
8709,,,,,,,,
8710,,,,,,,,
8711,,,,,,,,
8712,,,,,,,,
8713,,,,,,,,
8714,,,,,,,,
8715,,,,,,,,
8716,,,,,,,,
8717,,,,,,,,
8718,,,,,,,,
8719,,,,,,,,
8720,,,,,,,,
8721,,,,,,,,
8722,,,,,,,,
8723,,,,,,,,
8725,,,,,,,,
8727,,,,,,,,
8729,,,,,,,,
8731,,,,,,,,
8733,,,,,,,,
8734,,,,,,,,
8735,,,,,,,,
8736,,,,,,,,
8737,,,,,,,,
8738,,,,,,,,
8739,,,,,,,,
8740,,,,,,,,
8741,,,,,,,,
8742,,,,,,,,
8743,,,,,,,,
8744,,,,,,,,
8745,,,,,,,,
8746,,,,,,,,
8747,,,,,,,,
8749,,,,,,,,
8751,,,,,,,,
8753,,,,,,,,
8754,,,,,,,,
8756,,,,,,,,
8760,,,,,,,,
8761,,,,,,,,
8762,,,,,,,,
8764,,,,,,,,
8765,,,,,,,,
8766,,,,,,,,
8767,,,,,,,,
8768,,,,,,,,
8769,,,,,,,,
8770,,,,,,,,
8771,,,,,,,,
8772,,,,,,,,
8773,,,,,,,,
8775,,,,,,,,
8776,,,,,,,,
8778,,,,,,,,
8779,,,,,,,,
8780,,,,,,,,
8781,,,,,,,,
8782,,,,,,,,
8783,,,,,,,,
8784,,,,,,,,
8785,,,,,,,,
8786,,,,,,,,
8787,,,,,,,,
8788,,,,,,,,
8789,,,,,,,,
8792,,,,,,,,
8793,,,,,,,,
8794,,,,,,,,
8795,,,,,,,,
8796,,,,,,,,
8797,,,,,,,,
8798,,,,,,,,
8799,,,,,,,,
8800,,,,,,,,
8802,,,,,,,,
8804,,,,,,,,
8805,,,,,,,,
8806,,,,,,,,
8807,,,,,,,,
8808,,,,,,,,
8809,,,,,,,,
8810,,,,,,,,
8811,,,,,,,,
8812,,,,,,,,
8813,,,,,,,,
8814,,,,,,,,
8815,,,,,,,,
8816,,,,,,,,
8817,,,,,,,,
8818,,,,,,,,
8819,,,,,,,,
8821,,,,,,,,
8822,,,,,,,,
8823,,,,,,,,
8824,,,,,,,,
8825,,,,,,,,
8827,,,,,,,,
8828,,,,,,,,
8829,,,,,,,,
8830,,,,,,,,
8831,,,,,,,,
8832,,,,,,,,
8833,,,,,,,,
8834,,,,,,,,
8835,,,,,,,,
8836,,,,,,,,
8837,,,,,,,,
8839,,,,,,,,
8840,,,,,,,,
8841,,,,,,,,
8842,,,,,,,,
8844,,,,,,,,
8846,,,,,,,,
8847,,,,,,,,
8850,,,,,,,,
8852,,,,,,,,
8853,,,,,,,,
8854,,,,,,,,
8855,,,,,,,,
8856,1133 College Ave Bldg E,MANHATTAN,RILEY,MANHATTAN IM CARE MGNT,*Unspecified,,66502,20161000900.0
8857,1133 College Ave Bldg E,MANHATTAN,RILEY,MANHATTAN FP CARE MGNT,*Unspecified,,66502,20161000900.0
8858,,,,,,,,
8859,,,,,,,,
8860,,,,,,,,
8861,,,,,,,,
8862,,,,,,,,
8863,,,,,,,,
8864,200 Whiteway St,NETAWAKA,JACKSON,NETAWAKA CLINIC,Family Medicine,,66516,20013480600.0
8865,200 Whiteway St,NETAWAKA,JACKSON,NETAWAKA LAB,Lab,,66516,20013480600.0
8866,200 Whiteway St,NETAWAKA,JACKSON,NETAWAKA XRAY,Radiology,,66516,20013480600.0
8867,200 Whiteway Street,NETAWAKA,JACKSON,,,,66516-9323,
8868,,,,,,,,
8869,3600 SW Burlingame Rd Ste 1B,TOPEKA,SHAWNEE,FAITH HOME HEALTHCARE,,,66611,20177002800.0
8870,,,,,,,,
8871,,,,,,,,
8872,,,,,,,,
8873,929 SW Mulvane St,Topeka,SHAWNEE,SV VEIN CLINIC,*Unspecified,HOD,66606,20177000500.0
8874,,,,,,,,
8875,,,,,,,,
8876,,,,,,,,
8877,1301 W 12th,EMPORIA,LYON,EMPORIA 4THFL CAREMGMT,*Unspecified,,66801,20111000300.0
8878,1301 W 12th,EMPORIA,LYON,EMPORIA 2NDFL CAREMGMT,*Unspecified,,66801,20111000300.0
8879,,,,,,,,
8880,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
8881,118 W 4th St,LEBO,COFFEY,LEBO CARE MANAGEMENT,Care Management,,66856,20139010300.0
8882,200 Whiteway St,NETAWAKA,JACKSON,NETAWAKA CARE MGMT,*Unspecified,,66516,20013480600.0
8883,,,,,,,,
8884,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
8885,,,,,,,,
8886,,,,,,,,
8887,,,,,,,,
8888,,,,,,,,
8889,,,,,,,,
8890,,,,,,,,
8891,,,,,,,,
8892,,,,,,,,
8893,,,,,,,,
8894,,,,,,,,
8895,,,,,,,,
8896,,,,,,,,
8897,,,,,,,,
8899,,,,,,,,
8900,,,,,,,,
8901,,,,,,,,
8902,,,,,,,,
8903,,,,,,,,
8904,,,,,,,,
8905,,,,,,,,
8906,,,,,,,,
8907,,,,,,,,
8909,,,,,,,,
8910,,,,,,,,
8911,,,,,,,,
8912,,,,,,,,
8913,,,,,,,,
8914,,,,,,,,
8915,,,,,,,,
8916,,,,,,,,
8917,,,,,,,,
8918,,,,,,,,
8919,,,,,,,,
8920,,,,,,,,
8921,,,,,,,,
8922,,,,,,,,
8923,,,,,,,,
8924,,,,,,,,
8925,,,,,,,,
8926,,,,,,,,
8927,,,,,,,,
8928,,,,,,,,
8929,,,,,,,,
8930,,,,,,,,
8931,,,,,,,,
8932,,,,,,,,
8933,,,,,,,,
8934,,,,,,,,
8935,,,,,,,,
8936,,,,,,,,
8937,,,,,,,,
8938,,,,,,,,
8939,,,,,,,,
8940,,,,,,,,
8941,,,,,,,,
8942,,,,,,,,
8943,,,,,,,,
8944,,,,,,,,
8945,,,,,,,,
8946,,,,,,,,
8947,,,,,,,,
8948,,,,,,,,
8949,,,,,,,,
8950,,,,,,,,
8951,,,,,,,,
8952,,,,,,,,
8953,,,,,,,,
8954,,,,,,,,
8955,,,,,,,,
8956,,,,,,,,
8957,,,,,,,,
8958,,,,,,,,
8959,,,,,,,,
8960,,,,,,,,
8961,,,,,,,,
8963,,,,,,,,
8964,,,,,,,,
8965,,,,,,,,
8966,,,,,,,,
8967,,,,,,,,
8968,,,,,,,,
8969,,,,,,,,
8970,,,,,,,,
8971,,,,,,,,
8972,,,,,,,,
8973,,,,,,,,
8974,,,,,,,,
8975,,,,,,,,
8976,,,,,,,,
8977,,,,,,,,
8978,,,,,,,,
8979,,,,,,,,
8980,,,,,,,,
8981,,,,,,,,
8982,,,,,,,,
8983,,,,,,,,
8984,,,,,,,,
8985,,,,,,,,
8986,,,,,,,,
8987,,,,,,,,
8988,,,,,,,,
8989,,,,,,,,
8990,,,,,,,,
8991,,,,,,,,
8993,,,,,,,,
8994,,,,,,,,
8995,,,,,,,,
8996,,,,,,,,
8997,,,,,,,,
8998,,,,,,,,
8999,,,,,,,,
9000,,,,,,,,
9001,,,,,,,,
9002,,,,,,,,
9003,,,,,,,,
9004,,,,,,,,
9005,,,,,,,,
9007,,,,,,,,
9008,,,,,,,,
9009,,,,,,,,
9010,,,,,,,,
9011,,,,,,,,
9012,,,,,,,,
9013,,,,,,,,
9014,,,,,,,,
9015,,,,,,,,
9016,,,,,,,,
9017,,,,,,,,
9018,,,,,,,,
9019,,,,,,,,
9020,,,,,,,,
9021,,,,,,,,
9022,,,,,,,,
9023,,,,,,,,
9024,,,,,,,,
9025,,,,,,,,
9026,,,,,,,,
9027,,,,,,,,
9028,,,,,,,,
9029,,,,,,,,
9030,,,,,,,,
9031,,,,,,,,
9032,,,,,,,,
9033,,,,,,,,
9034,,,,,,,,
9035,,,,,,,,
9036,,,,,,,,
9037,,,,,,,,
9038,,,,,,,,
9039,,,,,,,,
9040,,,,,,,,
9041,,,,,,,,
9042,,,,,,,,
9043,,,,,,,,
9044,,,,,,,,
9045,,,,,,,,
9046,,,,,,,,
9047,,,,,,,,
9048,,,,,,,,
9049,,,,,,,,
9050,,,,,,,,
9051,,,,,,,,
9052,,,,,,,,
9053,,,,,,,,
9054,,,,,,,,
9055,,,,,,,,
9056,,,,,,,,
9057,,,,,,,,
9058,,,,,,,,
9059,,,,,,,,
9060,,,,,,,,
9062,,,,,,,,
9063,,,,,,,,
9064,,,,,,,,
9065,,,,,,,,
9066,,,,,,,,
9067,,,,,,,,
9068,,,,,,,,
9069,,,,,,,,
9070,,,,,,,,
9071,,,,,,,,
9072,,,,,,,,
9073,,,,,,,,
9074,,,,,,,,
9075,,,,,,,,
9076,,,,,,,,
9077,,,,,,,,
9078,,,,,,,,
9079,,,,,,,,
9080,,,,,,,,
9081,,,,,,,,
9082,,,,,,,,
9083,,,,,,,,
9084,,,,,,,,
9086,,,,,,,,
9087,,,,,,,,
9088,,,,,,,,
9090,,,,,,,,
9091,,,,,,,,
9092,,,,,,,,
9093,,,,,,,,
9094,,,,,,,,
9095,,,,,,,,
9096,,,,,,,,
9097,,,,,,,,
9099,,,,,,,,
9100,,,,,,,,
9101,,,,,,,,
9102,,,,,,,,
9103,,,,,,,,
9104,,,,,,,,
9105,,,,,,,,
9106,,,,,,,,
9107,,,,,,,,
9108,,,,,,,,
